,source,target,co-occurrence_count,translation_score
12509,una,does,20,0.07416180088456402
12510,una,double,71,0.05169037194226383
12511,una,dulce,1,3.1528524024911797e-44
12512,una,díaz,1,3.0670550824489854e-44
12513,una,eight,1,8.197865255421699e-46
12514,una,eighteen,2,1.2318994622500587e-44
12515,una,emilio,1,1.2534411263788804e-44
12516,una,enrique,2,1.2373001810278493e-44
12517,una,espinosa,1,2.834575312394031e-44
12518,una,february,1,3.991924136802934e-44
12519,una,federico,2,1.2682192144647973e-44
12520,una,fernández,2,1.2682192144647973e-44
12521,una,first,2,5.565417291102543e-45
12522,una,five,1,1.049046556032228e-45
12523,una,for,159,0.000993310334715859
12524,una,four,1,5.117968583606723e-46
12525,una,fourteenth,1,6.862254533531667e-45
12526,una,francisco,1,3.243351392706311e-44
12527,una,friday,2,2.980209601099191e-45
12528,una,full,4,6.059688888742619e-45
12529,una,gerardo,2,1.2534411263788804e-44
12530,una,good,16,1.1335097599848422e-45
12531,una,gregorio,1,1.2534411263788804e-44
12532,una,guijarro,1,3.197491242391738e-44
12533,una,gumbau,1,3.1528524024911797e-44
12534,una,gómez,1,2.8709424321609344e-44
12535,una,half,5,6.832343452472429e-46
12536,una,has,3,1.0287846255669995e-45
12537,una,have,135,0.10740036284076314
12538,una,herrero,1,5.543510723662561e-42
12539,una,hot,2,1.595803136031546e-45
12540,una,how,35,3.369994951453599e-10
12541,una,i,194,0.017326758315281257
12542,una,ibánez,1,3.197491242391738e-44
12543,una,in,15,2.136267230475355e-46
12544,una,including,4,5.79859465971205e-45
12545,una,inmaculada,2,1.2407888144434383e-44
12546,una,is,31,0.01923077352487139
12547,una,isabel,1,2.946427818614382e-44
12548,una,jesús,1,7.965204099632786e-45
12549,una,jiménez,1,2.908215550470983e-44
12550,una,jorge,1,1.318329106437267e-44
12551,una,josé,1,1.238999480082336e-44
12552,una,juan,1,3.338933941196098e-44
12553,una,julia,2,1.2636249099484512e-44
12554,una,leave,2,4.3415706916132615e-46
12555,una,lidia,1,1.260787371041051e-44
12556,una,like,20,0.009614002527077855
12557,una,llopis,1,3.243351392706311e-44
12558,una,llorens,1,3.224965800659985e-44
12559,una,lobo,1,3.169307406910091e-44
12560,una,luis,1,3.243351392706311e-44
12561,una,made,48,0.057162193921805105
12562,una,manuela,1,3.0670817698887804e-44
12563,una,marina,2,7.54296078441312e-45
12564,una,martínez,1,3.197491242391738e-44
12565,una,me,8,4.111877862164188e-46
12566,una,micaela,2,3.197491242391738e-44
12567,una,miguel,1,3.197491242391738e-44
12568,una,mind,6,3.504741943663165e-46
12569,una,mira,1,2.8345751839170824e-44
12570,una,miralles,2,1.1975835292322416e-44
12571,una,miss,2,1.1975835292322416e-44
12572,una,mistake,16,0.019537527257114082
12573,una,moliner,1,3.2904817954559704e-44
12574,una,montero,1,3.197491242391738e-44
12575,una,morales,1,3.421859240666863e-44
12576,una,mountain,7,3.968265652071942e-45
12577,una,mr,17,6.011493868953498e-46
12578,una,mrs,8,1.5760772092817207e-45
12579,una,much,35,0.012130119124234983
12580,una,my,4,2.5319907625684134e-46
12581,una,next,6,2.978741679917876e-45
12582,una,night,13,0.028621701980031746
12583,una,nights,4,5.690166483422313e-45
12584,una,nine,4,4.685412988253177e-46
12585,una,november,2,1.1712684974700825e-44
12586,una,number,3,2.220421612178554e-46
12587,una,oclock,3,6.403980081451795e-46
12588,una,of,13,2.4287026623993844e-45
12589,una,on,1,4.14085721533463e-46
12590,una,one,19,0.1019872229437385
12591,una,orenga,1,3.2904817954559704e-44
12592,una,ortiz,2,1.306681349168462e-44
12593,una,paches,2,1.2461789613748664e-44
12594,una,padilla,1,3.2904817954559704e-44
12595,una,paloma,2,1.2319014058249635e-44
12596,una,past,7,3.8415589593438775e-46
12597,una,peinado,1,3.1974911675609294e-44
12598,una,per,17,0.04965046374602141
12599,una,peris,1,2.908215550470983e-44
12600,una,pilar,1,2.908215550470983e-44
12601,una,please,79,2.81411509896854e-07
12602,una,price,3,3.738816292674884e-45
12603,una,puig,1,3.0670550824489854e-44
12604,una,pérez,2,2.8709424321609344e-44
12605,una,quarter,8,1.2771665409628852e-43
12606,una,quereda,1,3.197491242391738e-44
12607,una,quiet,55,0.006865108120235954
12608,una,rafael,1,3.197491242391738e-44
12609,una,ramos,1,3.1528524024911797e-44
12610,una,ramírez,2,1.2461789613748664e-44
12611,una,reservation,66,0.030853520768650066
12612,una,ricardo,2,1.1975835292322416e-44
12613,una,roberto,2,1.2120493968148468e-44
12614,una,roda,1,3.2904817954559704e-44
12615,una,room,277,0.04290916962592057
12616,una,rooms,1,4.493442729809196e-46
12617,una,rosario,4,7.522543806606905e-45
12618,una,rubio,1,3.338933941196098e-44
12619,una,ródenas,1,3.1093884419981067e-44
12620,una,salsas,1,2.8709424321609344e-44
12621,una,santos,1,1.6265695184728339e-44
12622,una,sanz,2,2.908215550470983e-44
12623,una,saturday,1,5.679010812101016e-45
12624,una,sea,4,4.415276409097319e-45
12625,una,second,1,6.229315393988844e-45
12626,una,see,7,0.0027802328985108526
12627,una,sergio,2,7.965204099632786e-45
12628,una,service,2,1.9009521149996598e-45
12629,una,seven,3,6.6649270326868526e-46
12630,una,seventeenth,1,3.338933941196098e-44
12631,una,should,2,3.8889335480129984e-46
12632,una,shower,11,2.060606729771459e-45
12633,una,showing,5,1.7692449526357245e-45
12634,una,silvia,1,3.197491242391738e-44
12635,una,single,60,0.029076543945663783
12636,una,soler,1,3.197491242391738e-44
12637,una,sunday,1,1.0104451548449361e-44
12638,una,susana,1,3.2904817954559704e-44
12639,una,sáez,1,3.0258102895763997e-44
12640,una,telephone,36,4.300705250729813e-46
12641,una,ten,1,1.660859079885869e-45
12642,una,tena,1,3.1093884419981067e-44
12643,una,teresa,2,1.1580531188281245e-44
12644,una,that,9,6.338056829032724e-46
12645,una,the,40,7.470100012256665e-47
12646,una,there,19,6.436837227028661e-05
12647,una,think,9,5.5876779213030036e-46
12648,una,thirty,1,1.54658685774318e-41
12649,una,this,2,3.6496407086557424e-45
12650,una,three,2,3.765249691086533e-46
12651,una,thursday,1,3.1096175983313444e-45
12652,una,to,29,1.2719379238138578e-36
12653,una,today,9,6.7384040809565805e-46
12654,una,tomorrow,10,3.46431765036152e-46
12655,una,tomás,1,3.1528524024911797e-44
12656,una,tonight,4,1.769485183743896e-45
12657,una,town,2,1.211081213808915e-44
12658,una,tuesday,1,1.2534411263788804e-44
12659,una,tv,40,3.739315663304424e-46
12660,una,twentieth,1,3.2943904483176653e-44
12661,una,twenty,1,3.1560623187263024e-44
12662,una,twentyeighth,1,5.851782882384386e-45
12663,una,twentyfifth,1,3.338933941196098e-44
12664,una,twentyfirst,1,3.212001599885896e-44
12665,una,twentyfive,1,3.338933941196098e-44
12666,una,twentynine,2,1.3227042556517148e-44
12667,una,twentyseventh,1,7.137440084340967e-45
12668,una,twentysix,1,3.0670550824489854e-44
12669,una,two,1,4.2953901567846784e-46
12670,una,until,22,5.263691855041133e-46
12671,una,up,16,0.0003807978963395476
12672,una,us,13,3.602932096573579e-46
12673,una,valls,1,3.067028466279749e-44
12674,una,velasco,1,3.197491242391738e-44
12675,una,viciano,1,1.2534411263788804e-44
12676,una,view,25,1.1385977764431853e-45
12677,una,vilanova,2,1.238999480082336e-44
12678,una,virginia,3,1.231901313273698e-44
12679,una,vázquez,1,3.243351392706311e-44
12680,una,víctor,1,1.2461789613748664e-44
12681,una,wake,15,3.637555705982595e-46
12682,una,waking,1,2.623858437229487e-45
12683,una,want,57,0.08993281703333288
12684,una,was,3,1.6155993278884646e-45
12685,una,water,2,2.253281463228307e-45
12686,una,we,68,0.0004268007750460825
12687,una,week,14,2.27645165568401e-45
12688,una,weeks,1,3.1528524024911797e-44
12689,una,what,3,3.42901951410126e-45
12690,una,with,74,0.009452167842313019
12691,una,would,26,1.7812587692758978e-28
12692,una,you,26,1.032140976862005e-46
12693,una,álvarez,1,3.2904145088481285e-44
12694,una,ángel,1,3.0670550824489854e-44
12695,uno,a,3,5.512200934045398e-46
12696,uno,ask,2,7.463797293482963e-46
12697,uno,at,1,5.512200934045398e-46
12698,uno,bag,2,2.4186516250321377e-45
12699,uno,bill,9,5.512200934045398e-46
12700,uno,book,1,5.512200934045398e-46
12701,uno,booked,1,5.512200934045398e-46
12702,uno,can,9,5.512200934045398e-46
12703,uno,could,6,5.512200934045398e-46
12704,uno,eight,1,8.197865255421699e-46
12705,uno,explain,1,2.5916058414472125e-45
12706,uno,first,4,0.9074366327498422
12707,uno,five,3,1.049046556032228e-45
12708,uno,for,22,0.009733247606085042
12709,uno,four,9,2.262112500676069e-18
12710,uno,friday,1,2.980209601099191e-45
12711,uno,give,13,5.512200934045398e-46
12712,uno,have,1,5.512200934045398e-46
12713,uno,i,6,5.512200934045398e-46
12714,uno,in,1,5.512200934045398e-46
12715,uno,key,9,5.512200934045398e-46
12716,uno,keys,4,5.512200934045398e-46
12717,uno,leave,2,5.512200934045398e-46
12718,uno,like,2,5.512200934045398e-46
12719,uno,lobo,1,3.169307406910091e-44
12720,uno,make,2,1.4031042661295544e-45
12721,uno,me,12,0.017732518175427547
12722,uno,morning,1,7.300869604167769e-46
12723,uno,mr,1,6.011493868953498e-46
12724,uno,my,1,5.512200934045398e-46
12725,uno,nine,6,5.512200934045398e-46
12726,uno,november,2,2.29762318360641e-07
12727,uno,number,26,0.08960181693118799
12728,uno,oh,7,0.033302829358045585
12729,uno,on,2,5.512200934045398e-46
12730,uno,one,38,0.6069913504553481
12731,uno,our,4,5.512200934045398e-46
12732,uno,out,2,1.413048481908195e-45
12733,uno,please,24,0.11277521821767389
12734,uno,prepare,6,9.422024854174511e-46
12735,uno,quiet,1,5.512200934045398e-46
12736,uno,room,28,8.93554136896015e-25
12737,uno,send,2,5.512200934045398e-46
12738,uno,seven,3,6.6649270326868526e-46
12739,uno,should,1,5.512200934045398e-46
12740,uno,single,1,5.512200934045398e-46
12741,uno,six,2,5.512200934045398e-46
12742,uno,taxi,2,5.512200934045398e-46
12743,uno,the,25,5.517197987271557e-46
12744,uno,three,7,5.512200934045398e-46
12745,uno,to,19,5.512200934045398e-46
12746,uno,travel,2,9.117281503709282e-46
12747,uno,two,1,5.512200934045398e-46
12748,uno,until,2,5.512200934045398e-46
12749,uno,up,2,5.512200934045398e-46
12750,uno,us,9,1.9782975236528517e-28
12751,uno,víctor,1,1.2461789613748664e-44
12752,uno,want,2,5.512200934045398e-46
12753,uno,we,1,5.512200934045398e-46
12754,uno,would,4,5.512200934045398e-46
12755,uno,you,20,5.512200934045398e-46
12756,usted,a,4,2.7266637371687263e-45
12757,usted,at,5,2.7266637371687263e-45
12758,usted,can,5,2.7266637371687263e-45
12759,usted,could,7,2.7266637371687263e-45
12760,usted,four,1,2.7266637371687263e-45
12761,usted,give,6,0.10707348718744776
12762,usted,half,1,2.7266637371687263e-45
12763,usted,key,3,2.7266637371687263e-45
12764,usted,keys,3,2.7266637371687263e-45
12765,usted,me,5,0.12952800055874064
12766,usted,my,4,2.7266637371687263e-45
12767,usted,nine,1,2.7266637371687263e-45
12768,usted,number,2,2.7266637371687263e-45
12769,usted,one,3,2.7266637371687263e-45
12770,usted,our,1,2.7266637371687263e-45
12771,usted,past,2,2.7266637371687263e-45
12772,usted,please,7,2.7266637371687263e-45
12773,usted,quarter,4,2.7266637371687263e-45
12774,usted,room,7,2.7266637371687263e-45
12775,usted,send,1,2.7266637371687263e-45
12776,usted,six,1,2.7266637371687263e-45
12777,usted,suitcase,1,2.7266637371687263e-45
12778,usted,the,7,2.7266637371687263e-45
12779,usted,three,3,2.7266637371687263e-45
12780,usted,to,10,2.7266637371687263e-45
12781,usted,tomorrow,1,2.7266637371687263e-45
12782,usted,two,2,2.7266637371687263e-45
12783,usted,up,5,0.03012923204337562
12784,usted,us,6,0.23382638417910326
12785,usted,wake,5,0.04884461120369478
12786,usted,you,12,0.14974243744435742
12787,ustedes,a,2,2.712773135135949e-45
12788,ustedes,at,4,2.712773135135949e-45
12789,ustedes,bags,1,2.712773135135949e-45
12790,ustedes,can,9,0.0007645325769054692
12791,ustedes,could,5,2.7127731351359487e-45
12792,ustedes,down,1,2.712773135135949e-45
12793,ustedes,eight,1,2.712773135135949e-45
12794,ustedes,eleven,2,2.712773135135949e-45
12795,ustedes,give,6,0.011249919248197024
12796,ustedes,half,1,2.712773135135949e-45
12797,ustedes,key,5,2.7127731351359487e-45
12798,ustedes,keys,1,2.712773135135949e-45
12799,ustedes,luggage,3,2.712773135135949e-45
12800,ustedes,me,3,1.188240062542705e-37
12801,ustedes,my,5,2.7127731351359487e-45
12802,ustedes,number,3,2.712773135135949e-45
12803,ustedes,one,1,2.712773135135949e-45
12804,ustedes,our,1,2.712773135135949e-45
12805,ustedes,past,2,2.712773135135949e-45
12806,ustedes,please,8,2.712773135135949e-45
12807,ustedes,quarter,2,2.712773135135949e-45
12808,ustedes,room,10,2.7127731351359487e-45
12809,ustedes,send,4,0.0007700317956498476
12810,ustedes,seven,2,2.712773135135949e-45
12811,ustedes,six,2,2.712773135135949e-45
12812,ustedes,the,11,1.8656158301935188e-43
12813,ustedes,three,1,2.712773135135949e-45
12814,ustedes,to,11,1.4076877552557856e-07
12815,ustedes,tomorrow,1,2.712773135135949e-45
12816,ustedes,two,4,2.712773135135949e-45
12817,ustedes,up,6,0.0280137666236074
12818,ustedes,us,7,0.250519197826598
12819,ustedes,wake,4,0.038626149449861695
12820,ustedes,you,14,0.47739505717054725
12821,vale,a,16,0.011103597701259604
12822,vale,board,1,2.2388071706483627e-45
12823,vale,breakfast,1,3.2080979655513364e-45
12824,vale,day,6,1.6042006242588828e-45
12825,vale,double,5,9.934330636301207e-46
12826,vale,for,2,9.934330636301207e-46
12827,vale,full,1,6.059688888742619e-45
12828,vale,how,14,0.03049920257601723
12829,vale,including,1,5.79859465971205e-45
12830,vale,is,14,0.6199912849620647
12831,vale,much,14,0.337213885629514
12832,vale,night,1,2.5527242491200608e-45
12833,vale,per,7,1.6846579259753592e-45
12834,vale,please,7,9.934330636301207e-46
12835,vale,room,14,9.934330636301207e-46
12836,vale,single,9,4.730425770729096e-06
12837,vale,week,2,1.6166415787363256e-45
12838,vale,with,1,9.934330636301207e-46
12839,valls,a,1,3.2904817954559704e-44
12840,valls,booked,1,3.2904817954559704e-44
12841,valls,for,2,3.2904817954559704e-44
12842,valls,have,1,3.2904817954559704e-44
12843,valls,i,1,3.2904817954559704e-44
12844,valls,manuela,1,3.2904817954559704e-44
12845,valls,room,1,3.2904817954559704e-44
12846,valls,tonight,1,3.2904817954559704e-44
12847,valls,valls,1,0.8845257088991186
12848,vamos,a,3,9.237905854701622e-46
12849,vamos,afternoon,1,1.3412327237881147e-45
12850,vamos,april,1,3.427365819411988e-45
12851,vamos,are,11,0.40657429679476853
12852,vamos,at,8,9.237905854701622e-46
12853,vamos,eight,1,9.237905854701622e-46
12854,vamos,eleven,1,2.3335149255215146e-45
12855,vamos,evening,1,1.2437197142273081e-45
12856,vamos,fifteenth,1,3.1093884419981067e-44
12857,vamos,five,1,1.049046556032228e-45
12858,vamos,four,2,9.237905854701622e-46
12859,vamos,half,2,9.237905854701622e-46
12860,vamos,in,6,9.237905854701622e-46
12861,vamos,leaving,11,0.12148391975341231
12862,vamos,monday,1,5.586639704879602e-45
12863,vamos,morning,5,9.237905854701622e-46
12864,vamos,nine,2,9.237905854701622e-46
12865,vamos,nineteenth,1,1.582207217423965e-44
12866,vamos,oclock,2,9.237905854701622e-46
12867,vamos,on,8,9.237905854701622e-46
12868,vamos,past,3,9.237905854701622e-46
12869,vamos,quarter,3,9.237905854701622e-46
12870,vamos,saturday,1,5.679010812101016e-45
12871,vamos,september,3,2.2353993209987428e-45
12872,vamos,seven,1,9.237905854701622e-46
12873,vamos,seventh,1,7.324466852846692e-45
12874,vamos,sunday,1,1.0104451548449361e-44
12875,vamos,the,12,9.237905854701622e-46
12876,vamos,thirteenth,1,1.2248831178135886e-44
12877,vamos,thirtieth,1,1.427180477430739e-44
12878,vamos,this,1,3.6496407086557424e-45
12879,vamos,thursday,1,3.1096175983313444e-45
12880,vamos,to,2,9.237905854701622e-46
12881,vamos,tomorrow,2,9.237905854701622e-46
12882,vamos,twentysixth,1,3.1528526230094373e-44
12883,vamos,we,11,0.41501564677930874
12884,varela,is,1,3.4927773738241895e-44
12885,varela,marina,1,3.4927773738241895e-44
12886,varela,my,1,3.4927773738241895e-44
12887,varela,name,1,3.4927773738241895e-44
12888,varela,varela,1,0.9389054778771398
12889,veinte,a,2,1.0368314766085052e-44
12890,veinte,air,1,1.0368314766085052e-44
12891,veinte,book,1,1.0368314766085052e-44
12892,veinte,conditioning,1,1.0368314766085052e-44
12893,veinte,days,1,1.0368314766085052e-44
12894,veinte,eight,1,1.0368314766085052e-44
12895,veinte,for,1,1.0368314766085052e-44
12896,veinte,i,2,1.0368314766085052e-44
12897,veinte,keys,1,1.0368314766085052e-44
12898,veinte,like,1,1.0368314766085052e-44
12899,veinte,number,1,1.0368314766085052e-44
12900,veinte,oh,1,0.00031199815143281054
12901,veinte,please,3,0.23090838099112485
12902,veinte,room,3,1.0368314766085053e-44
12903,veinte,the,2,1.0368314766085052e-44
12904,veinte,to,2,1.0368314766085052e-44
12905,veinte,twentieth,1,0.8844033418349471
12906,veinte,twenty,1,0.8473905842261759
12907,veinte,two,1,1.0368314766085052e-44
12908,veinte,until,1,1.0368314766085052e-44
12909,veinte,want,1,1.0368314766085052e-44
12910,veinte,with,1,1.0368314766085052e-44
12911,veinte,would,1,1.0368314766085052e-44
12912,veinticinco,a,2,1.2682192144647973e-44
12913,veinticinco,book,2,1.2682192144647973e-44
12914,veinticinco,for,1,1.2682192144647973e-44
12915,veinticinco,i,2,1.2682192144647973e-44
12916,veinticinco,like,1,1.2682192144647973e-44
12917,veinticinco,nights,1,1.2682192144647973e-44
12918,veinticinco,room,2,1.2682192144647973e-44
12919,veinticinco,single,1,1.2682192144647973e-44
12920,veinticinco,the,1,1.2682192144647973e-44
12921,veinticinco,to,2,1.2682192144647973e-44
12922,veinticinco,twentyfifth,1,0.8975502965499732
12923,veinticinco,twentyfive,1,0.8975502965499732
12924,veinticinco,until,1,1.2682192144647973e-44
12925,veinticinco,want,1,1.2682192144647973e-44
12926,veinticinco,would,1,1.2682192144647973e-44
12927,veintidós,five,1,1.3847021944743582e-44
12928,veintidós,giving,1,1.3847021944743582e-44
12929,veintidós,key,1,1.3847021944743582e-44
12930,veintidós,me,1,1.3847021944743582e-44
12931,veintidós,mind,1,1.3847021944743582e-44
12932,veintidós,number,1,1.3847021944743582e-44
12933,veintidós,please,1,0.09089340569065654
12934,veintidós,room,1,1.3847021944743582e-44
12935,veintidós,the,1,1.3847021944743582e-44
12936,veintidós,to,1,1.3847021944743582e-44
12937,veintidós,two,2,0.6124955497076466
12938,veintidós,would,1,1.3847021944743582e-44
12939,veintidós,you,1,1.3847021944743582e-44
12940,veintinueve,a,3,5.2804583837314014e-45
12941,veintinueve,am,1,5.2804583837314014e-45
12942,veintinueve,ask,1,5.2804583837314014e-45
12943,veintinueve,at,1,5.2804583837314014e-45
12944,veintinueve,bags,1,5.2804583837314014e-45
12945,veintinueve,booked,1,5.2804583837314014e-45
12946,veintinueve,could,1,5.2804583837314014e-45
12947,veintinueve,days,2,5.2804583837314014e-45
12948,veintinueve,double,1,5.2804583837314014e-45
12949,veintinueve,evening,1,5.2804583837314014e-45
12950,veintinueve,for,5,5.769494067302919e-45
12951,veintinueve,friday,1,5.2804583837314014e-45
12952,veintinueve,i,2,5.2804583837314014e-45
12953,veintinueve,in,1,5.2804583837314014e-45
12954,veintinueve,leaving,1,5.2804583837314014e-45
12955,veintinueve,may,1,0.23334864686007784
12956,veintinueve,my,1,5.2804583837314014e-45
12957,veintinueve,nine,3,0.40891507651205267
12958,veintinueve,number,2,5.2804583837314014e-45
12959,veintinueve,oclock,1,5.2804583837314014e-45
12960,veintinueve,oh,1,5.2804583837314014e-45
12961,veintinueve,on,1,5.2804583837314014e-45
12962,veintinueve,please,2,5.2804583837314014e-45
12963,veintinueve,room,4,5.2804583837314014e-45
12964,veintinueve,send,1,5.2804583837314014e-45
12965,veintinueve,seven,1,5.2804583837314014e-45
12966,veintinueve,taxi,1,5.2804583837314014e-45
12967,veintinueve,the,2,5.2804583837314014e-45
12968,veintinueve,to,1,5.2804583837314014e-45
12969,veintinueve,twentynine,2,0.956991883727063
12970,veintinueve,twentyninth,1,2.3775972047277766e-41
12971,veintinueve,two,2,4.025367135187491e-10
12972,veintinueve,us,1,5.2804583837314014e-45
12973,veintinueve,want,1,5.2804583837314014e-45
12974,veintinueve,we,1,5.2804583837314014e-45
12975,veintinueve,you,1,5.2804583837314014e-45
12976,veintiocho,a,1,3.14032154688613e-45
12977,veintiocho,ask,1,3.14032154688613e-45
12978,veintiocho,at,1,3.14032154688613e-45
12979,veintiocho,book,1,3.14032154688613e-45
12980,veintiocho,can,1,3.14032154688613e-45
12981,veintiocho,could,1,3.14032154688613e-45
12982,veintiocho,eight,3,0.23696690422094793
12983,veintiocho,for,2,3.14032154688613e-45
12984,veintiocho,i,1,3.14032154688613e-45
12985,veintiocho,in,1,3.14032154688613e-45
12986,veintiocho,leave,1,3.14032154688613e-45
12987,veintiocho,luggage,1,3.14032154688613e-45
12988,veintiocho,morning,1,3.14032154688613e-45
12989,veintiocho,my,1,3.14032154688613e-45
12990,veintiocho,number,2,3.14032154688613e-45
12991,veintiocho,oclock,1,3.14032154688613e-45
12992,veintiocho,october,1,3.0258102895763997e-44
12993,veintiocho,on,1,3.14032154688613e-45
12994,veintiocho,one,1,3.14032154688613e-45
12995,veintiocho,our,1,3.14032154688613e-45
12996,veintiocho,please,3,0.11338603628444828
12997,veintiocho,quiet,1,3.14032154688613e-45
12998,veintiocho,room,3,3.14032154688613e-45
12999,veintiocho,rooms,1,3.14032154688613e-45
13000,veintiocho,send,1,3.14032154688613e-45
13001,veintiocho,seven,1,3.14032154688613e-45
13002,veintiocho,should,1,3.14032154688613e-45
13003,veintiocho,single,1,3.14032154688613e-45
13004,veintiocho,taxi,1,3.14032154688613e-45
13005,veintiocho,the,4,3.14032154688613e-45
13006,veintiocho,thursday,1,3.14032154688613e-45
13007,veintiocho,to,1,3.14032154688613e-45
13008,veintiocho,twentyeighth,3,0.6858891377140334
13009,veintiocho,two,3,0.03157150323346383
13010,veintiocho,until,2,3.14032154688613e-45
13011,veintiocho,up,1,3.14032154688613e-45
13012,veintiocho,want,1,3.14032154688613e-45
13013,veintiocho,we,2,3.14032154688613e-45
13014,veintiocho,you,1,3.14032154688613e-45
13015,veintisiete,a,3,5.4991041972205784e-45
13016,veintisiete,afternoon,1,5.4991041972205784e-45
13017,veintisiete,and,1,5.4991041972205784e-45
13018,veintisiete,at,2,5.4991041972205784e-45
13019,veintisiete,bag,1,5.4991041972205784e-45
13020,veintisiete,five,1,5.4991041972205784e-45
13021,veintisiete,half,1,5.4991041972205784e-45
13022,veintisiete,hot,1,5.4991041972205784e-45
13023,veintisiete,i,2,5.4991041972205784e-45
13024,veintisiete,in,1,5.4991041972205784e-45
13025,veintisiete,leave,2,5.4991041972205784e-45
13026,veintisiete,march,1,8.120740317547507e-45
13027,veintisiete,nine,1,5.4991041972205784e-45
13028,veintisiete,number,1,5.4991041972205784e-45
13029,veintisiete,oclock,1,5.4991041972205784e-45
13030,veintisiete,on,2,5.4991041972205784e-45
13031,veintisiete,our,1,5.4991041972205784e-45
13032,veintisiete,past,1,5.4991041972205784e-45
13033,veintisiete,please,1,5.4991041972205784e-45
13034,veintisiete,room,2,5.4991041972205784e-45
13035,veintisiete,send,1,5.4991041972205784e-45
13036,veintisiete,seven,1,0.14782330504440994
13037,veintisiete,should,1,5.4991041972205784e-45
13038,veintisiete,telephone,1,5.4991041972205784e-45
13039,veintisiete,the,4,5.4991041972205784e-45
13040,veintisiete,to,1,5.4991041972205784e-45
13041,veintisiete,travel,1,5.4991041972205784e-45
13042,veintisiete,tv,1,5.4991041972205784e-45
13043,veintisiete,twentyseventh,3,0.8492877590522957
13044,veintisiete,two,2,5.4991041972205784e-45
13045,veintisiete,until,1,5.4991041972205784e-45
13046,veintisiete,want,1,5.4991041972205784e-45
13047,veintisiete,water,1,5.4991041972205784e-45
13048,veintisiete,we,1,5.4991041972205784e-45
13049,veintisiete,with,1,5.4991041972205784e-45
13050,veintiséis,a,2,2.775137562077174e-45
13051,veintiséis,are,1,2.775137562077174e-45
13052,veintiséis,at,1,2.775137562077174e-45
13053,veintiséis,bill,1,2.775137562077174e-45
13054,veintiséis,booked,1,2.775137562077174e-45
13055,veintiséis,celestino,1,3.0670550824489854e-44
13056,veintiséis,could,2,2.775137562077174e-45
13057,veintiséis,eight,1,2.775137562077174e-45
13058,veintiséis,for,3,2.775137562077174e-45
13059,veintiséis,give,1,2.775137562077174e-45
13060,veintiséis,i,1,2.775137562077174e-45
13061,veintiséis,keys,1,2.775137562077174e-45
13062,veintiséis,leaving,1,2.775137562077174e-45
13063,veintiséis,luggage,1,2.775137562077174e-45
13064,veintiséis,make,1,2.775137562077174e-45
13065,veintiséis,nights,1,5.690166483422313e-45
13066,veintiséis,nine,1,2.775137562077174e-45
13067,veintiséis,number,4,2.775137562077174e-45
13068,veintiséis,on,1,2.775137562077174e-45
13069,veintiséis,our,2,2.775137562077174e-45
13070,veintiséis,out,1,2.775137562077174e-45
13071,veintiséis,past,1,2.775137562077174e-45
13072,veintiséis,please,4,0.04704180330556791
13073,veintiséis,puig,1,3.0670550824489854e-44
13074,veintiséis,quarter,1,2.775137562077174e-45
13075,veintiséis,quiet,1,2.775137562077174e-45
13076,veintiséis,room,5,2.775137562077174e-45
13077,veintiséis,send,2,2.775137562077174e-45
13078,veintiséis,september,1,2.775137562077174e-45
13079,veintiséis,seven,1,2.775137562077174e-45
13080,veintiséis,six,5,0.4010286562529554
13081,veintiséis,suitcases,1,2.775137562077174e-45
13082,veintiséis,the,3,2.775137562077174e-45
13083,veintiséis,to,3,2.775137562077174e-45
13084,veintiséis,twentysix,1,0.8244656070677022
13085,veintiséis,twentysixth,1,0.8475290777754946
13086,veintiséis,two,5,0.3867035438203514
13087,veintiséis,us,1,2.775137562077174e-45
13088,veintiséis,we,1,2.775137562077174e-45
13089,veintiséis,you,2,2.775137562077174e-45
13090,veintitrés,bags,1,5.2864922957662006e-45
13091,veintitrés,can,1,5.2864922957662006e-45
13092,veintitrés,could,1,5.2864922957662006e-45
13093,veintitrés,down,1,5.2864922957662006e-45
13094,veintitrés,four,1,5.2864922957662006e-45
13095,veintitrés,luggage,1,5.2864922957662006e-45
13096,veintitrés,my,1,5.2864922957662006e-45
13097,veintitrés,number,2,5.2864922957662006e-45
13098,veintitrés,our,1,5.2864922957662006e-45
13099,veintitrés,please,2,0.0247560133464935
13100,veintitrés,room,2,5.2864922957662006e-45
13101,veintitrés,send,2,5.2864922957662006e-45
13102,veintitrés,seven,1,5.2864922957662006e-45
13103,veintitrés,three,2,0.38225459544286866
13104,veintitrés,to,2,5.2864922957662006e-45
13105,veintitrés,travel,1,5.2864922957662006e-45
13106,veintitrés,two,2,0.35774002139720507
13107,veintitrés,you,2,5.2864922957662006e-45
13108,veintiuno,a,1,1.2373637235115225e-44
13109,veintiuno,book,1,1.2373637235115225e-44
13110,veintiuno,give,1,1.2373637235115225e-44
13111,veintiuno,i,1,1.2373637235115225e-44
13112,veintiuno,key,1,1.2373637235115225e-44
13113,veintiuno,like,1,1.2373637235115225e-44
13114,veintiuno,nine,1,1.2373637235115225e-44
13115,veintiuno,number,1,1.2373637235115225e-44
13116,veintiuno,one,1,1.2373637235115225e-44
13117,veintiuno,please,2,0.31771768075770035
13118,veintiuno,room,2,1.2373637235115225e-44
